42.1110	-3.5448
42.0913	-3.5896
38.7266	-4.1118
39.5482	-1.3187
40.0580	-1.6254
39.9690	-1.5981
39.9693	-1.5770
42.5157	-0.0215
43.0834	-0.9112
41.6012	-1.2253
34.3499	1.9914
25.7299	44.6345
25.8258	44.5604
36.7775	49.0083
36.8575	48.9223
11.8181	42.2285
11.7457	42.3122
11.3091	41.7109
11.2392	41.6124
11.0375	41.6794
11.0778	41.6660
11.0576	41.6320
11.1169	41.5733
11.1370	41.6205
10.3507	41.1604
10.8084	41.1871
10.6410	41.2959
15.0545	28.0405
4.6357	16.4357
8.0460	18.1303
48.2371	8.3720
48.1607	8.4387
27.6738	21.7599
23.4848	30.5748
23.4256	30.6801
121.8143	-66.3146
83.8671	-69.2697
114.0746	-69.5556
110.8311	-73.4543
107.6282	-56.2557
104.6356	-55.9423
93.9760	-57.7828
90.0407	-20.1358
90.1481	-20.1355
88.3462	-33.7083
73.0596	-16.6712
73.5177	2.8950
73.5792	2.9469
64.3906	-11.9063
67.4002	-2.8850
67.4982	-2.8888
52.4232	-2.1961
52.3579	-2.1231
52.3868	-2.1052
44.4213	-22.1549
44.2926	-23.4366
41.1790	-26.1531
59.7211	-29.9291
65.7287	-25.1293
63.9649	-23.9983
63.9368	-24.0235
64.1383	-24.1139
64.0349	-24.0746
51.8058	-27.4890
53.1045	-27.7821
53.1114	-27.7952
53.0802	-27.7761
53.0705	-27.7668
53.0902	-27.7713
53.1117	-27.7689
53.0841	-27.8153
53.0718	-27.8166
53.0576	-27.7753
53.0400	-27.8093
53.0503	-27.7998
53.0311	-27.7192
53.0975	-27.7229
53.0558	-27.8268
53.0642	-27.8484
53.0768	-27.8471
53.0789	-27.8665
53.0693	-27.8623
53.1870	-27.7355
53.1827	-27.7456
53.1752	-27.7431
53.2575	-27.6890
53.2726	-27.8571
53.2135	-27.8121
53.1953	-27.8312
53.2047	-27.8289
53.2063	-27.7621
53.1975	-27.7807
53.2038	-27.7863
53.1822	-27.7929
53.1199	-27.7548
53.1374	-27.7551
53.1472	-27.7572
53.1720	-27.7681
53.1786	-27.7832
53.1736	-27.7958
53.1511	-27.7739
53.1428	-27.8142
53.1376	-27.7978
53.1264	-27.8040
53.0957	-27.8349
53.1085	-27.8631
53.1341	-27.8547
53.1177	-27.8309
53.1219	-27.8272
53.1711	-27.8134
53.1738	-27.8334
53.1512	-27.8465
53.1604	-27.8428
53.1617	-27.8595
53.1309	-27.8869
53.1317	-27.9246
53.0872	-27.9049
53.0941	-27.9366
53.1075	-27.9424
53.2108	-27.8597
53.2436	-27.8877
53.2061	-27.9003
53.1707	-27.8732
53.1687	-27.9123
52.0706	-28.6233
51.9790	-28.5644
52.9893	-28.8836
52.7252	-28.7195
53.6835	-29.3171
54.7539	-27.8432
54.8765	-26.6491
9.9586	-43.5648
10.1779	-43.9218
10.3212	-43.8862
9.4725	-43.3145
8.9685	-43.3580
8.9571	-43.2069
8.0888	-43.8461
9.2035	-44.1397
8.9639	-44.6767
31.4434	-58.4859
17.6179	-46.0729
15.7211	-49.2480
15.7500	-49.2728
5.3581	-72.0409
5.6160	-72.0680
5.6550	-72.0706
56.1646	-44.6151
38.0755	-44.3458
37.9470	-44.3045
41.3808	-53.0402
43.5667	-58.9531
43.7371	-58.9039
64.4042	-62.7833
316.5204	-58.7450
310.2482	-44.8603
322.3586	-7.6913
322.2606	-7.6791
322.2788	-7.6336
322.4275	-7.6965
324.9452	-23.6463
325.0632	-23.6612
325.1565	-23.7089
325.1701	-23.6615
316.0685	-6.3416
322.4165	0.0892
322.3192	0.0998
322.3365	0.1457
322.3381	0.1326
292.9567	-26.5758
292.8571	-26.5352
292.8916	-26.4971
347.0926	-2.1923
351.8226	-0.0481
353.2958	-0.3364
353.3560	0.3105
351.8672	-2.0794
351.7999	-0.7829
348.2385	-22.7201
359.4231	-32.5872
336.9444	-35.1188
344.1737	-36.7729
342.1839	-44.5306
342.3046	-44.4852
342.3238	-44.5459
260.6132	32.1326
260.5164	32.1861
260.4977	32.1362
260.0699	35.6074
259.9537	35.6330
259.9541	35.5807
334.5743	40.5624
338.9780	33.9653
358.9529	18.4152
332.9413	-3.8291
333.0097	-3.9032
335.3765	0.1295
334.5509	1.5589
334.6343	1.1149
334.4562	0.8125
334.3363	0.2888
348.6827	4.5339
279.9773	62.3918
311.7539	76.1081
308.8648	60.1356
308.6938	60.1114
227.5368	11.2417
243.9514	-6.1269
243.9276	-6.1561
219.3687	-1.8313
217.3740	-3.5188
206.8812	-11.7556
206.9343	-11.8385
211.6453	-5.4532
197.7575	-3.1777
197.8134	-3.2581
197.7674	-3.2751
230.3852	-7.3774
228.7530	-15.3796
228.7311	-15.2811
247.8889	37.6100
237.9435	19.1612
233.2241	30.3498
233.1163	30.3804
233.1470	30.4217
244.4514	54.6334
251.2080	57.5832
189.5140	62.2706
189.4496	62.2565
189.3126	62.3535
189.3166	62.3687
189.3222	62.3039
189.2660	62.2574
189.2635	62.2378
189.2281	62.2389
189.2250	62.2609
189.2648	62.3313
189.2366	62.3125
189.2335	62.2891
189.2695	62.2991
189.2716	62.2837
189.4076	62.2255
189.3880	62.2182
189.3771	62.2335
189.3734	62.2458
189.3337	62.2101
189.3315	62.1915
189.3170	62.1861
189.2791	62.1836
189.3208	62.2283
189.2805	62.2151
189.2980	62.2329
189.3005	62.2858
189.2847	62.2656
189.3038	62.2715
189.3290	62.2745
189.3271	62.2577
189.3489	62.2531
189.3369	62.2417
189.1318	62.1700
189.0886	62.1465
189.0341	62.1719
189.0818	62.1941
188.9751	62.1985
189.0274	62.2195
189.0475	62.2512
189.0748	62.2417
189.0691	62.2594
189.0860	62.2321
189.1887	62.1756
189.1836	62.1909
189.1715	62.2123
189.1247	62.2173
189.1203	62.2358
189.1616	62.2450
189.1372	62.2289
189.1290	62.3011
189.1086	62.2698
189.1228	62.2640
189.1189	62.2805
189.1257	62.2860
189.1908	62.2747
189.2052	62.2849
189.2016	62.2432
189.1772	62.2386
189.1769	62.2625
189.1676	62.2975
189.1659	62.2875
189.1823	62.3127
189.2171	62.3091
189.2013	62.3058
189.1426	62.1211
189.1908	62.1434
189.2521	62.1621
189.2840	62.1701
189.2751	62.1649
189.2240	62.1884
189.2339	62.1668
189.2314	62.2132
189.2564	62.2141
210.6669	32.1706
216.6357	35.1400
218.0763	32.8857
203.8288	40.9992
203.8134	40.8991
203.2223	50.5253
203.1624	50.5616
202.4467	47.0935
218.6538	59.3378
217.4674	54.7882
211.3267	55.5726
210.7625	54.2811
210.7739	54.2737
214.9258	52.8358
214.8497	52.7884
214.8641	52.8404
214.8880	52.8066
214.8418	52.8776
214.8882	52.9097
214.8872	52.8630
214.9260	52.9340
214.9614	52.8588
214.9274	52.8822
214.7375	52.7023
214.7747	52.7279
214.7145	52.7387
214.6842	52.7640
214.7261	52.7952
214.7465	52.7526
214.8065	52.7558
214.8220	52.8195
214.8044	52.8520
214.7877	52.7877
214.7731	52.8200
214.6174	52.7248
214.6772	52.7133
214.6549	52.7503
215.5240	52.5446
215.5477	52.6318
215.2640	53.0577
215.2262	53.0326
215.1881	53.0072
215.1506	52.9817
215.2034	53.0690
215.1433	53.0808
215.1808	53.0748
215.1055	53.0553
215.1278	53.0182
215.1656	53.0437
215.0301	53.0047
215.0677	53.0301
215.1125	52.9567
215.0899	52.9929
215.0520	52.9677
215.0808	52.9280
214.9580	52.9633
215.0005	52.9810
215.0416	52.9053
215.0047	52.8780
214.9657	52.9057
215.0144	52.9423
194.2576	22.0311
194.9093	27.9727
186.7099	23.9210
186.7428	23.9440
179.3224	33.6109
179.2313	33.6728
179.2884	33.7047
182.6361	39.4058
183.9133	36.3269
186.7427	33.5468
186.7746	33.4526
186.7159	33.4515
215.9494	24.0785
215.9203	24.1727
215.8727	24.1444
201.3455	27.5892
201.2375	27.6614
201.0729	27.2828
200.9417	27.4100
201.1729	27.4397
201.1292	27.5050
201.6837	-47.4862
201.6928	-47.4791
201.3993	-47.4671
201.3933	-47.4739
201.3923	-47.6663
201.3983	-47.6597
214.6068	-43.3816
210.8317	-41.3829
177.7117	-28.0812
181.5504	-8.8012
181.6165	-8.8742
181.5724	-8.8967
197.4503	-23.3814
159.6909	-58.2923
159.6909	-58.3232
159.6909	-58.3542
159.6376	-58.3542
159.5842	-58.3542
159.6376	-58.2923
159.6376	-58.3232
159.5842	-58.2923
159.5842	-58.3232
289.2688	-33.5246
289.3632	-33.5892
267.2206	-20.3608
267.0184	-24.7861
269.7533	-29.2108
272.2434	-26.1354
245.9238	-26.5053
251.7357	-45.8453
251.7651	-45.8234
251.7660	-45.8666
251.7966	-45.8447
267.0623	-37.1287
267.0654	-37.1727
229.7079	-81.5093
230.2382	-81.5731
244.4010	-51.0402
